x,y,reward,collision
0.08,-23.82,6.61,
-0.04,-24.69,6.48,
-0.24,-25.54,6.47,
-0.49,-26.37,6.62,
-0.73,-27.20,6.55,
-1.01,-28.04,6.37,
-1.25,-28.87,6.59,
-1.48,-29.70,6.55,
-1.69,-30.55,6.60,
-1.92,-31.40,6.50,
-2.17,-32.23,6.60,
-2.44,-33.06,6.65,
-2.70,-33.90,6.55,
-2.96,-34.73,6.64,
-3.25,-35.58,6.79,
-3.57,-36.44,7.02,
-3.88,-37.32,7.24,
-4.21,-38.24,7.39,
-4.62,-39.16,7.48,
-5.16,-40.00,7.47,
-5.53,-40.59,-1.20,Wall_Low_End_36
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.01,0.93,
0.25,0.01,1.37,
0.46,0.02,1.78,
0.71,0.04,2.21,
1.03,0.06,2.60,
1.39,0.09,2.78,
1.76,0.11,2.89,
2.16,0.18,3.26,
2.60,0.28,3.69,
3.11,0.33,4.04,
3.67,0.37,4.44,
4.27,0.45,4.78,
4.91,0.59,5.22,
5.61,0.69,5.59,
6.37,0.83,6.23,
7.18,0.95,5.99,
7.98,1.09,5.94,
8.75,1.20,5.89,
9.51,1.34,5.60,
10.25,1.45,5.59,
10.98,1.58,5.58,
11.71,1.73,5.40,
12.43,1.89,5.71,
13.19,1.99,5.84,
13.96,2.00,5.60,
14.73,1.93,6.01,
15.52,1.86,5.92,
16.32,1.75,6.16,
17.14,1.66,6.06,
17.95,1.60,6.19,
18.78,1.62,6.48,
19.67,1.72,7.02,
20.63,1.76,7.40,
21.63,1.77,7.74,
22.67,1.87,7.96,
23.73,2.05,8.19,
24.82,2.18,8.18,
25.91,2.26,8.17,
26.97,2.41,7.85,
27.97,2.63,7.43,
28.91,2.94,7.27,
29.81,3.21,6.96,
30.67,3.50,6.86,
31.52,3.78,6.35,
32.34,4.06,6.54,
33.15,4.34,6.45,
33.92,4.56,6.12,
34.70,4.79,6.03,
35.47,5.02,5.92,
36.24,5.23,5.92,
36.89,5.37,4.52,Hedge_29
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,0.00,0.92,
0.25,0.01,1.36,
0.45,-0.00,1.77,
0.71,-0.02,2.19,
1.02,0.01,2.55,
1.37,0.05,2.75,
1.74,0.07,2.87,
2.14,0.13,3.23,
2.58,0.23,3.66,
3.08,0.28,4.02,
3.64,0.27,4.34,
4.23,0.18,4.63,
4.85,0.01,5.10,
5.36,-0.13,5.37,
6.22,-0.51,5.99,
6.92,-0.95,6.37,
7.64,-1.36,6.29,
8.39,-1.74,6.21,
9.09,-2.14,6.07,
9.80,-2.51,5.89,
10.50,-2.85,5.82,
11.19,-3.21,5.82,
11.87,-3.57,5.78,
12.55,-3.95,5.73,
13.23,-4.36,5.85,
13.92,-4.75,6.15,
14.64,-5.17,6.45,
15.45,-5.56,6.73,
16.29,-5.89,7.01,
17.17,-6.24,7.24,
18.07,-6.55,7.43,
18.98,-6.97,7.46,
19.69,-7.31,-0.26,Wall_Low_41
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.09,
0.04,0.01,0.58,
0.14,0.04,1.00,
0.30,0.07,1.47,
0.52,0.09,1.90,
0.79,0.09,2.30,
1.12,0.05,2.65,
1.48,-0.00,2.77,
1.86,-0.04,2.99,
2.27,-0.14,3.34,
2.71,-0.31,3.67,
3.17,-0.55,4.18,
3.69,-0.81,4.58,
4.24,-1.13,5.01,
4.87,-1.42,5.17,
5.57,-1.63,5.84,
6.37,-1.75,6.26,
7.19,-1.74,6.01,
8.00,-1.65,6.12,
8.79,-1.58,5.77,
9.57,-1.55,5.80,
10.33,-1.59,5.58,
11.07,-1.69,5.72,
11.82,-1.77,5.70,
12.57,-1.93,5.61,
13.30,-2.14,5.82,
14.06,-2.30,5.88,
14.83,-2.38,5.83,
15.62,-2.40,5.86,
16.42,-2.42,5.94,
17.20,-2.37,5.94,
17.99,-2.18,6.07,
18.79,-1.88,6.75,
19.67,-1.58,7.06,
20.60,-1.29,7.53,
21.55,-0.91,7.79,
22.50,-0.46,8.06,
23.48,0.01,8.08,
24.42,0.56,8.00,
25.28,1.16,7.78,
26.12,1.75,7.56,
26.93,2.37,7.37,
27.72,2.94,7.39,
28.48,3.56,7.10,
29.13,4.22,7.03,
29.82,4.83,3.70,Hedge_30
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.91,
0.25,-0.03,1.36,
0.45,-0.04,1.80,
0.71,-0.05,2.20,
1.02,-0.11,2.55,
1.37,-0.20,2.79,
1.74,-0.24,2.89,
2.14,-0.23,3.24,
2.59,-0.15,3.56,
3.08,-0.02,4.06,
3.63,0.10,4.47,
4.24,0.19,4.84,
4.90,0.27,5.29,
5.60,0.41,5.75,
6.37,0.61,6.27,
7.18,0.80,6.21,
7.97,1.04,6.13,
8.72,1.33,5.98,
9.45,1.60,5.83,
10.16,1.88,5.45,
10.85,2.14,5.64,
11.56,2.44,5.40,
12.22,2.78,5.87,
12.90,3.21,6.15,
13.62,3.65,6.52,
14.35,4.12,6.80,
15.16,4.56,7.03,
16.03,4.90,7.00,
16.93,5.13,6.89,
17.84,5.23,6.91,
18.76,5.34,6.90,
19.67,5.44,6.84,
20.57,5.51,6.81,
21.50,5.60,6.52,
22.29,5.65,3.50,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.47,
0.11,0.03,0.89,
0.24,0.09,1.30,
0.43,0.18,1.83,
0.69,0.26,2.22,
0.97,0.40,2.54,
1.28,0.60,2.74,
1.57,0.84,2.87,
1.87,1.14,3.32,
2.19,1.49,3.85,
2.56,1.88,4.25,
2.95,2.33,4.69,
3.40,2.79,5.01,
3.91,3.25,5.51,
4.02,3.53,-0.69,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.01,-0.00,0.34,
0.08,-0.01,0.77,
0.21,-0.06,1.17,
0.39,-0.12,1.68,
0.63,-0.18,2.07,
0.91,-0.29,2.41,
1.23,-0.45,2.80,
1.59,-0.56,2.81,
1.97,-0.65,3.25,
2.41,-0.78,3.64,
2.89,-0.94,4.06,
3.43,-1.10,4.48,
4.03,-1.27,4.86,
4.68,-1.38,5.15,
5.40,-1.45,5.83,
6.18,-1.57,6.09,
7.00,-1.70,6.25,
7.82,-1.81,6.18,
8.64,-1.89,6.10,
9.41,-2.03,5.82,
10.17,-2.21,5.65,
10.92,-2.31,5.76,
11.68,-2.37,5.54,
12.42,-2.50,5.70,
13.15,-2.71,5.81,
13.85,-3.02,5.57,
14.48,-3.45,5.71,
15.06,-3.98,5.74,
15.59,-4.58,6.19,
16.14,-5.23,6.39,
16.65,-5.93,6.71,
17.17,-6.67,7.04,
17.41,-6.68,-0.68,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.06,0.91,
0.24,-0.13,1.36,
0.43,-0.24,1.81,
0.66,-0.39,2.26,
0.95,-0.58,2.79,
1.28,-0.77,2.95,
1.60,-1.00,2.97,
1.90,-1.31,3.37,
2.20,-1.69,3.82,
2.51,-2.14,4.34,
2.85,-2.63,4.74,
3.20,-3.19,5.23,
3.62,-3.75,5.56,
4.13,-4.34,6.21,
4.66,-4.97,6.19,
5.24,-5.62,6.05,
5.78,-6.23,6.50,
6.34,-6.88,6.48,
6.70,-7.33,-1.21,Wall_Low_End_82
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.25,-0.05,1.37,
0.45,-0.06,1.80,
0.71,-0.07,2.23,
1.03,-0.07,2.62,
1.39,-0.03,2.75,
1.75,0.06,2.75,
2.11,0.22,3.16,
2.51,0.45,3.61,
2.93,0.76,4.06,
3.36,1.14,4.50,
3.78,1.61,4.91,
4.16,2.18,5.42,
4.52,2.84,5.93,
4.48,2.91,-1.31,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.01,-0.01,0.31,
0.08,-0.04,0.77,
0.20,-0.11,1.23,
0.38,-0.21,1.68,
0.61,-0.33,2.21,
0.91,-0.42,2.59,
1.27,-0.50,2.87,
1.65,-0.59,2.91,
2.05,-0.68,3.34,
2.50,-0.80,3.73,
3.00,-0.95,4.15,
3.55,-1.12,4.54,
4.14,-1.32,4.95,
4.79,-1.54,5.23,
5.48,-1.80,5.84,
6.24,-2.06,6.40,
7.01,-2.40,6.21,
7.74,-2.79,6.20,
8.48,-3.17,6.43,
9.20,-3.64,6.38,
9.84,-4.20,6.26,
10.41,-4.83,6.53,
10.99,-5.51,6.59,
11.34,-6.05,6.73,
11.92,-6.73,-0.63,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,-0.01,0.92,
0.25,-0.01,1.35,
0.45,0.01,1.75,
0.70,0.07,2.11,
0.99,0.19,2.47,
1.31,0.35,2.81,
1.66,0.49,2.89,
2.01,0.69,3.21,
2.38,0.98,3.63,
2.74,1.35,4.07,
3.11,1.79,4.50,
3.45,2.32,4.92,
3.76,2.94,5.56,
4.15,3.59,5.88,
4.57,4.19,4.64,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.48,
0.11,-0.03,0.91,
0.25,-0.06,1.38,
0.46,-0.07,1.81,
0.72,-0.07,2.21,
1.03,-0.06,2.61,
1.39,-0.07,2.78,
1.76,-0.07,2.90,
2.17,-0.09,3.29,
2.62,-0.05,3.65,
3.12,0.05,3.96,
3.65,0.22,4.44,
4.24,0.37,4.80,
4.89,0.50,5.24,
5.56,0.72,5.57,
6.26,1.05,6.09,
6.93,1.51,6.08,
7.52,2.07,5.93,
8.06,2.70,6.05,
8.58,3.33,5.97,
9.04,3.98,6.19,
9.52,4.63,3.52,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.01,-0.01,0.31,
0.08,-0.03,0.82,
0.21,-0.06,1.23,
0.40,-0.11,1.70,
0.65,-0.11,2.08,
0.95,-0.11,2.50,
1.30,-0.12,2.79,
1.67,-0.14,2.82,
2.07,-0.17,3.22,
2.52,-0.26,3.57,
3.00,-0.38,4.02,
3.55,-0.48,4.38,
4.15,-0.55,4.78,
4.79,-0.68,5.14,
5.47,-0.86,5.58,
6.22,-1.04,6.13,
7.01,-1.29,6.30,
7.78,-1.60,6.23,
8.56,-1.86,6.16,
9.34,-2.05,5.85,
10.12,-2.12,5.53,
10.88,-2.09,5.77,
11.64,-2.09,5.66,
12.40,-2.12,5.80,
13.16,-2.24,5.53,
13.90,-2.41,5.85,
14.66,-2.57,5.87,
15.42,-2.74,5.99,
16.20,-2.86,5.80,
17.00,-2.93,6.04,
17.80,-3.01,6.16,
18.63,-3.01,6.14,
19.46,-2.94,6.29,
20.30,-2.88,6.43,
21.15,-2.78,6.51,
22.01,-2.76,6.55,
22.88,-2.78,6.48,
23.76,-2.78,6.54,
24.64,-2.85,6.59,
25.52,-2.97,6.71,
26.41,-3.04,6.75,
27.30,-3.02,6.69,
28.19,-2.91,6.79,
29.07,-2.80,6.68,
29.95,-2.59,6.61,
30.79,-2.31,6.79,
31.65,-2.08,6.74,
32.54,-1.92,6.59,
33.42,-1.89,6.62,
34.29,-2.01,6.56,
35.12,-2.26,6.56,
35.93,-2.61,6.61,
36.73,-2.99,6.53,
37.46,-3.47,6.45,
38.09,-4.05,6.48,
38.63,-4.75,6.56,
39.12,-5.50,6.90,
39.60,-6.28,7.14,
40.04,-6.81,-1.29,Wall_Low_43
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.26,-0.03,1.38,
0.46,-0.04,1.79,
0.71,-0.09,2.16,
1.02,-0.17,2.61,
1.38,-0.21,2.80,
1.75,-0.24,2.90,
2.15,-0.23,3.25,
2.61,-0.18,3.70,
3.12,-0.17,4.12,
3.69,-0.15,4.50,
4.31,-0.10,4.89,
4.98,-0.11,5.29,
5.71,-0.16,5.75,
6.50,-0.18,6.17,
7.32,-0.28,6.05,
8.10,-0.47,6.11,
8.85,-0.80,6.12,
9.56,-1.25,6.25,
10.22,-1.78,6.29,
10.89,-2.28,6.29,
11.60,-2.71,6.05,
12.33,-3.08,6.13,
13.03,-3.50,6.10,
13.71,-3.93,6.13,
14.44,-4.33,6.01,
15.17,-4.68,6.37,
15.92,-5.11,6.49,
16.61,-5.64,6.75,
17.26,-6.29,6.73,
17.78,-7.02,-1.06,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.26,-0.03,1.38,
0.46,-0.04,1.79,
0.71,-0.09,2.16,
1.02,-0.17,2.61,
1.38,-0.20,2.76,
1.74,-0.22,2.90,
2.15,-0.27,3.30,
2.59,-0.37,3.64,
3.08,-0.52,4.09,
3.63,-0.64,4.45,
4.24,-0.70,4.77,
4.90,-0.72,5.25,
5.60,-0.81,5.64,
6.36,-0.98,6.18,
7.15,-1.22,6.02,
7.94,-1.40,6.28,
8.75,-1.56,6.12,
9.53,-1.74,5.98,
10.31,-1.90,5.96,
11.05,-2.12,5.72,
11.77,-2.39,5.92,
12.50,-2.65,5.69,
13.23,-2.93,5.87,
13.98,-3.13,5.80,
14.74,-3.28,5.94,
15.50,-3.48,5.81,
16.26,-3.71,5.88,
17.05,-3.87,6.05,
17.86,-4.00,6.20,
18.67,-4.14,6.09,
19.24,-4.15,-1.47,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.92,
0.25,0.01,1.34,
0.45,0.03,1.77,
0.71,0.04,2.18,
1.02,0.06,2.60,
1.38,0.09,2.76,
1.74,0.16,2.82,
2.11,0.29,3.13,
2.52,0.48,3.65,
3.00,0.66,4.07,
3.53,0.82,4.44,
4.13,0.97,4.85,
4.77,1.13,5.29,
5.48,1.29,5.78,
6.26,1.45,6.15,
7.06,1.60,6.33,
7.87,1.76,5.87,
8.64,1.91,5.91,
9.40,2.08,5.87,
10.15,2.27,5.78,
10.89,2.47,5.74,
11.64,2.70,5.84,
12.42,2.90,6.35,
13.22,3.13,6.48,
14.08,3.36,6.70,
14.96,3.60,7.01,
15.90,3.82,7.26,
16.85,4.02,7.47,
17.82,4.22,7.55,
18.80,4.37,7.55,
19.77,4.55,7.44,
20.74,4.74,7.39,
21.69,4.96,7.35,
22.64,5.15,7.27,
23.58,5.31,7.19,
24.48,5.47,6.67,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.00,0.92,
0.25,-0.02,1.33,
0.44,-0.08,1.70,
0.67,-0.20,2.10,
0.95,-0.36,2.55,
1.25,-0.57,2.77,
1.55,-0.80,2.91,
1.87,-1.09,3.45,
2.26,-1.37,3.82,
2.72,-1.62,4.15,
3.26,-1.82,4.45,
3.86,-1.96,4.77,
4.52,-2.01,5.20,
5.24,-1.95,5.69,
6.02,-1.82,6.26,
6.86,-1.72,6.22,
7.69,-1.66,6.30,
8.51,-1.61,5.95,
9.31,-1.59,6.02,
10.10,-1.55,5.95,
10.89,-1.50,5.91,
11.67,-1.42,5.93,
12.45,-1.42,5.81,
13.22,-1.50,5.73,
13.97,-1.71,5.59,
14.68,-2.01,5.95,
15.43,-2.27,5.92,
16.20,-2.51,6.16,
16.95,-2.83,6.03,
17.68,-3.19,6.18,
18.45,-3.50,6.27,
19.24,-3.78,6.35,
19.30,-3.78,-1.23,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,-0.00,0.92,
0.25,-0.03,1.33,
0.45,-0.06,1.78,
0.71,-0.08,2.18,
1.01,-0.12,2.59,
1.37,-0.11,2.73,
1.73,-0.06,2.76,
2.12,0.03,3.25,
2.57,0.09,3.63,
3.07,0.09,3.97,
3.61,0.02,4.28,
4.20,-0.11,4.74,
4.84,-0.23,5.16,
5.53,-0.31,5.52,
6.28,-0.43,6.15,
7.10,-0.49,6.07,
7.92,-0.48,6.15,
8.74,-0.54,6.03,
9.52,-0.68,5.76,
10.27,-0.89,5.79,
11.02,-1.04,5.70,
11.77,-1.11,5.66,
12.51,-1.07,5.54,
13.25,-0.94,5.77,
14.01,-0.84,5.72,
14.79,-0.81,5.79,
15.57,-0.82,5.94,
16.36,-0.76,5.95,
17.14,-0.59,6.02,
17.89,-0.30,6.01,
18.59,0.11,6.15,
19.26,0.60,6.25,
19.95,1.07,6.32,
20.67,1.52,6.43,
21.41,1.95,6.44,
22.17,2.41,6.43,
22.92,2.86,6.91,
23.72,3.33,7.23,
24.54,3.83,7.27,
25.40,4.34,7.48,
26.28,4.83,7.64,
27.03,5.16,3.50,Hedge_30
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.45,
0.11,0.05,0.96,
0.26,0.06,1.39,
0.46,0.03,1.78,
0.71,-0.03,2.13,
1.00,-0.15,2.52,
1.33,-0.32,2.74,
1.66,-0.51,3.01,
2.05,-0.67,3.40,
2.50,-0.82,3.82,
3.00,-0.99,4.24,
3.56,-1.17,4.62,
4.17,-1.34,5.01,
4.83,-1.53,5.52,
5.56,-1.74,5.88,
6.34,-1.98,6.22,
7.15,-2.15,6.14,
7.95,-2.21,6.04,
8.74,-2.15,5.83,
9.49,-1.97,5.74,
10.22,-1.71,5.81,
10.94,-1.44,5.78,
11.60,-1.07,5.51,
12.19,-0.61,5.68,
12.70,-0.06,5.59,
13.17,0.55,5.79,
13.67,1.14,5.99,
14.21,1.71,5.83,
14.77,2.31,6.05,
15.36,2.88,6.42,
15.99,3.47,6.57,
16.67,4.04,6.87,
17.45,4.50,6.92,
18.33,4.81,7.11,
19.25,5.02,7.21,
20.22,5.10,7.47,
21.20,5.19,7.44,
22.18,5.31,7.37,
23.14,5.41,7.31,
24.13,5.54,6.85,
25.05,5.64,6.54,
26.03,5.67,6.25,
26.92,5.53,5.97,
27.28,5.40,-1.27,Power_Line_15
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.48,
0.11,0.01,0.93,
0.25,-0.01,1.34,
0.45,-0.07,1.71,
0.68,-0.18,2.11,
0.96,-0.34,2.55,
1.26,-0.55,2.78,
1.58,-0.77,3.05,
1.96,-0.98,3.43,
2.39,-1.17,3.86,
2.87,-1.41,4.24,
3.37,-1.71,4.57,
3.88,-2.08,4.99,
4.46,-2.44,5.49,
5.14,-2.76,5.63,
5.89,-2.98,6.17,
6.70,-3.12,6.19,
7.51,-3.29,5.96,
8.30,-3.47,6.25,
9.13,-3.56,6.23,
9.99,-3.60,6.28,
10.84,-3.63,6.25,
11.67,-3.57,6.16,
12.47,-3.40,6.00,
13.23,-3.12,6.18,
14.01,-2.87,6.09,
14.80,-2.66,6.14,
15.60,-2.46,6.25,
16.39,-2.26,6.22,
17.20,-2.06,6.15,
17.98,-1.80,6.19,
18.71,-1.43,6.12,
19.41,-0.98,6.30,
20.10,-0.51,6.29,
20.76,0.01,6.43,
21.47,0.47,6.33,
22.20,0.91,6.39,
22.91,1.38,6.50,
23.62,1.88,6.45,
24.33,2.41,6.44,
25.03,2.94,6.90,
25.79,3.50,7.13,
26.52,4.08,7.28,
27.32,4.65,-1.21,Power_Line_15
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,0.01,0.91,
0.25,0.05,1.31,
0.44,0.11,1.80,
0.70,0.14,2.20,
1.01,0.15,2.61,
1.37,0.19,2.78,
1.74,0.24,2.90,
2.14,0.28,3.33,
2.61,0.32,3.76,
3.12,0.38,4.14,
3.68,0.51,4.48,
4.26,0.71,4.76,
4.85,1.00,5.31,
5.49,1.34,5.72,
6.17,1.75,6.17,
6.90,2.14,6.22,
7.66,2.46,6.12,
8.45,2.71,6.37,
9.24,3.00,6.10,
9.98,3.26,5.77,
10.73,3.44,5.66,
11.50,3.51,5.65,
12.26,3.45,5.46,
13.00,3.31,5.81,
13.77,3.21,5.81,
14.54,3.10,5.81,
15.30,2.91,5.75,
16.05,2.67,6.17,
16.86,2.47,6.55,
17.75,2.32,6.72,
18.65,2.32,6.83,
19.57,2.47,7.03,
20.50,2.76,7.33,
21.43,3.07,7.35,
22.32,3.48,7.51,
23.23,3.85,7.14,
24.10,4.25,7.21,
24.96,4.62,7.25,
25.85,5.05,5.77,Hedge_30
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.48,
0.11,-0.03,0.91,
0.24,-0.08,1.29,
0.43,-0.18,1.73,
0.67,-0.30,2.26,
0.98,-0.38,2.64,
1.34,-0.42,2.77,
1.71,-0.41,2.79,
2.10,-0.34,3.16,
2.54,-0.22,3.70,
3.05,-0.09,4.10,
3.59,0.07,4.54,
4.20,0.20,4.86,
4.86,0.31,5.31,
5.56,0.49,5.84,
6.29,0.78,5.97,
7.00,1.20,5.95,
7.64,1.69,6.00,
8.26,2.19,6.17,
8.87,2.79,6.41,
9.53,3.38,6.40,
10.08,4.00,6.36,
10.59,4.68,3.70,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.00,0.92,
0.25,0.00,1.35,
0.45,-0.03,1.74,
0.69,-0.10,2.09,
0.97,-0.24,2.48,
1.30,-0.40,2.82,
1.65,-0.52,2.96,
2.06,-0.62,3.36,
2.51,-0.72,3.76,
3.01,-0.88,4.12,
3.54,-1.09,4.54,
4.13,-1.29,4.94,
4.78,-1.50,5.52,
5.49,-1.71,5.70,
6.26,-1.92,6.40,
7.06,-2.16,6.27,
7.84,-2.44,6.26,
8.63,-2.69,6.12,
9.39,-2.95,5.96,
10.14,-3.19,5.75,
10.87,-3.44,5.66,
11.60,-3.68,5.79,
12.30,-3.98,5.56,
12.97,-4.32,5.94,
13.71,-4.65,6.12,
14.51,-4.89,6.22,
15.35,-5.03,6.50,
16.22,-5.04,6.75,
17.13,-4.93,7.09,
18.08,-4.83,7.27,
19.05,-4.76,7.40,
19.11,-4.68,-1.40,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,0.01,0.91,
0.25,0.04,1.31,
0.44,0.12,1.69,
0.68,0.22,2.21,
0.98,0.30,2.63,
1.34,0.38,2.80,
1.70,0.47,2.92,
2.10,0.55,3.33,
2.54,0.69,3.68,
3.01,0.90,4.00,
3.47,1.21,4.35,
3.95,1.59,4.84,
4.49,1.99,5.30,
5.08,2.41,5.80,
5.68,2.96,6.16,
6.27,3.50,5.34,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.46,
0.10,0.04,0.87,
0.24,0.09,1.39,
0.45,0.12,1.82,
0.71,0.14,2.24,
1.03,0.16,2.66,
1.40,0.19,2.85,
1.77,0.21,2.95,
2.19,0.22,3.38,
2.66,0.23,3.77,
3.18,0.18,4.11,
3.73,0.07,4.41,
4.31,-0.15,4.77,
4.91,-0.44,5.32,
5.58,-0.72,5.74,
6.35,-0.93,6.27,
7.16,-1.05,6.03,
7.96,-1.09,6.12,
8.77,-1.15,5.91,
9.54,-1.23,5.69,
10.30,-1.34,5.65,
11.04,-1.46,5.68,
11.77,-1.65,5.66,
12.49,-1.89,5.62,
13.21,-2.12,5.76,
13.94,-2.37,5.81,
14.68,-2.60,5.86,
15.46,-2.74,5.88,
16.24,-2.78,5.87,
17.02,-2.72,5.92,
