x,y,reward,collision
-36.75,114.59,251.75,
-37.69,114.06,252.84,
-38.91,113.15,254.36,
-39.71,112.14,255.64,
-40.22,111.20,256.72,
-40.89,110.07,258.03,
-41.74,109.08,259.33,
-42.58,108.41,260.41,
-43.57,107.56,261.71,
-44.50,106.65,263.02,
-45.49,105.79,264.32,
-46.35,104.81,265.63,
-46.93,103.89,266.72,
-47.57,102.52,268.23,
-47.88,101.25,269.54,
-48.13,100.18,270.63,
-48.30,98.87,271.95,
-48.30,97.56,273.27,
-48.11,96.25,274.59,
-47.68,95.00,275.91,
-47.33,93.96,277.01,
-46.76,92.75,278.34,
-46.17,91.81,279.46,
-45.18,90.61,281.01,
-44.15,89.79,282.33,
-43.23,89.19,283.43,
-42.04,88.62,284.75,
-40.76,88.29,286.06,
-39.69,88.07,287.16,
-38.39,87.82,288.48,
-37.09,87.67,289.80,
-36.01,87.41,290.90,
-34.76,87.03,292.21,
-33.47,86.71,293.53,
-32.44,86.34,294.63,
-31.16,85.54,296.14,
-30.29,84.60,297.42,
-29.71,83.70,298.49,
-28.86,82.44,300.01,
-28.09,81.40,301.31,
-27.37,80.57,302.40,
-26.73,79.69,303.50,
-26.13,78.53,304.80,
-25.83,77.27,306.10,
-25.76,75.96,307.40,
-25.75,74.65,308.72,
-25.58,73.34,310.04,
-25.30,72.05,311.36,
-25.20,70.73,312.68,
-25.20,69.62,313.79,
-25.20,68.28,315.13,
-25.38,66.97,316.46,
-25.65,65.89,317.57,
-26.00,64.83,318.68,
-26.26,63.53,320.01,
-26.45,61.99,321.56,
-26.59,60.89,322.67,
-26.68,59.55,324.01,
-26.94,58.25,325.34,
-27.24,57.17,326.45,
-27.46,55.86,327.79,
-27.51,54.53,329.12,
-27.41,53.43,330.22,
-27.02,52.19,331.53,
-26.35,51.08,332.82,
-25.62,50.30,333.89,
-24.58,49.56,335.16,
-23.41,49.02,336.45,
-22.44,48.53,337.54,
-21.26,47.97,338.84,
-20.23,47.60,339.94,
-19.02,47.05,341.26,
-17.79,46.55,342.59,
-16.77,46.11,343.70,
-15.44,45.31,345.26,
-14.57,44.62,346.37,
-13.47,43.51,347.93,
-12.65,42.45,349.27,
-11.99,41.28,350.62,
-11.57,40.02,351.94,
-11.21,38.96,353.06,
-10.85,37.67,354.41,
-10.33,36.43,355.75,
-9.78,35.47,356.85,
-9.01,34.39,358.18,
-8.12,33.43,359.49,
-7.29,32.71,360.59,
-6.24,31.90,361.91,
-5.38,31.21,363.02,
-4.17,30.24,364.57,
-3.13,29.41,365.90,
-2.26,28.71,367.01,
-1.19,27.91,368.35,
-0.02,27.28,369.68,
1.03,26.96,370.78,
2.32,26.61,372.11,
3.63,26.44,373.43,
4.73,26.38,374.54,
6.03,26.16,375.86,
7.10,25.88,376.96,
8.39,25.68,378.27,
9.71,25.60,379.59,
11.04,25.53,380.92,
12.36,25.55,382.24,
13.68,25.41,383.57,
14.72,25.08,384.66,
15.88,24.47,385.97,
17.05,23.85,387.29,
17.98,23.26,388.40,
18.92,22.68,389.50,
19.93,21.84,390.81,
20.60,21.00,391.89,
21.21,19.86,393.18,
21.78,18.68,394.49,
22.26,17.70,395.58,
22.77,16.48,396.90,
23.33,15.27,398.23,
23.89,14.32,399.34,
24.52,13.14,400.68,
25.31,12.07,402.01,
26.10,11.31,403.11,
27.04,10.37,404.43,
27.85,9.59,405.56,
29.05,8.60,407.12,
30.05,7.69,408.46,
30.91,6.99,409.58,
31.74,6.24,410.69,
32.81,5.44,412.03,
34.00,4.89,413.34,
35.28,4.65,414.64,
36.56,4.70,415.93,
37.80,5.05,417.21,
38.97,5.61,418.51,
39.96,6.07,419.60,
41.06,6.76,420.90,
41.97,7.69,422.20,
42.58,8.59,423.28,
43.33,9.67,424.60,
44.07,10.77,425.92,
44.72,11.92,427.25,
45.32,12.85,428.36,
45.93,14.03,429.68,
46.38,15.29,431.02,
46.64,16.37,432.13,
46.79,17.46,433.23,
46.82,18.78,434.56,
46.73,19.88,435.66,
46.53,20.97,436.76,
46.21,22.25,438.09,
46.02,23.34,439.19,
45.76,24.64,440.51,
45.34,25.89,441.83,
44.77,27.07,443.15,
44.18,28.00,444.25,Cone4
-0.00,0.30,52.14,
-0.01,0.65,52.49,
-0.06,1.12,52.96,
-0.09,1.57,53.42,
-0.24,2.26,54.12,
-0.42,2.97,54.86,
-0.53,3.67,55.56,
-0.67,4.61,56.51,
-0.77,5.67,57.58,
-1.00,6.65,58.58,
-1.35,7.85,59.84,
-1.64,9.08,61.10,
-1.96,10.04,62.12,
-2.47,11.10,63.29,
-2.94,11.93,64.24,
-3.50,13.14,65.58,
-4.11,14.11,66.73,
-4.72,14.86,67.69,
-5.50,15.75,68.87,
-6.23,16.69,70.06,
-6.94,17.51,71.15,
-7.84,18.62,72.57,
-8.69,19.89,74.11,
-9.61,21.22,75.72,
-10.59,22.56,77.38,
-11.45,23.57,78.71,
-12.28,24.56,80.00,
-13.25,25.70,81.50,
-14.18,26.81,82.94,
-14.93,27.70,84.11,
-15.81,28.74,85.47,
-16.66,29.75,86.79,
-17.34,30.55,87.84,
-18.14,31.49,89.08,
-18.94,32.39,90.28,
-19.70,33.03,91.28,
-20.74,33.65,92.48,
-21.58,34.21,93.50,
-22.43,34.79,94.52,
-23.40,35.55,95.75,
-24.48,36.19,97.01,
-25.61,36.75,98.27,
-26.72,37.40,99.56,
-27.84,38.05,100.85,
-28.97,38.69,102.15,
-29.93,39.21,103.25,
-31.14,39.74,104.57,
-32.31,40.40,105.91,
-33.37,41.22,107.25,
-34.28,41.87,108.37,
-35.33,42.73,109.72,
-36.42,43.51,111.06,
-37.31,44.20,112.19,
-38.27,45.13,113.53,
-38.96,46.01,114.64,
-39.60,47.39,116.17,
-39.90,48.67,117.48,
-40.09,49.77,118.59,
-40.33,50.85,119.71,
-40.57,52.16,121.04,
-40.91,53.45,122.36,
-41.20,54.52,123.47,
-41.70,55.73,124.79,
-42.40,56.84,126.10,
-43.08,57.98,127.42,
-43.75,59.11,128.74,
-44.42,60.25,130.06,
-45.09,61.38,131.38,
-45.80,62.50,132.70,
-46.60,63.55,134.02,
-47.23,64.46,135.13,
-47.80,65.40,136.23,
-48.53,66.52,137.56,
-49.19,67.69,138.91,
-49.79,68.63,140.02,
-50.49,69.77,141.36,
-51.14,70.68,142.48,
-51.89,71.81,143.83,
-52.61,72.65,144.95,
-53.85,73.56,146.48,
-55.06,74.04,147.78,
-56.13,74.26,148.87,
-57.44,74.47,150.20,
-58.53,74.47,151.29,Cone6
-0.00,0.30,94.48,
-0.01,0.58,94.76,
-0.11,1.02,95.21,
-0.26,1.44,95.66,
-0.35,1.91,96.14,
-0.42,2.58,96.81,
-0.52,3.23,97.47,
-0.83,4.23,98.51,
-1.34,5.09,99.51,
-2.12,5.90,100.64,
-2.98,6.51,101.69,
-4.14,7.03,102.96,
-5.38,7.33,104.23,
-6.38,7.63,105.28,
-7.51,8.15,106.52,
-8.55,8.79,107.75,
-9.50,9.53,108.95,
-10.36,10.39,110.16,
-11.00,11.17,111.18,Cone7
-0.00,0.35,15.43,
-0.01,0.65,15.73,
-0.08,1.20,16.29,
-0.08,1.75,16.83,
-0.08,2.38,17.46,
0.01,2.99,18.08,
0.19,3.82,18.93,
0.51,4.74,19.90,
0.99,5.49,20.79,
1.77,6.42,22.01,
2.43,7.24,23.06,
3.49,8.22,24.51,
4.52,8.85,25.71,
5.36,9.37,26.70,
6.39,9.94,27.88,
7.25,10.42,28.86,
8.32,10.93,30.04,
9.30,11.60,31.23,
10.04,12.28,32.24,
10.94,13.12,33.47,
11.63,13.90,34.51,
12.51,14.81,35.78,
13.40,15.73,37.06,
14.16,16.50,38.14,
15.33,17.49,39.68,
16.29,18.41,41.00,
17.12,19.15,42.11,
18.16,20.00,43.45,
19.15,20.89,44.79,
20.24,21.67,46.13,
21.42,22.29,47.46,
22.65,22.84,48.80,
23.61,23.41,49.93,
24.84,24.38,51.49,
25.77,25.33,52.82,
26.63,26.34,54.15,
27.62,27.24,55.48,
28.67,28.06,56.82,
29.50,28.80,57.93,
30.58,29.58,59.26,
31.56,30.12,60.38,
32.97,30.77,61.93,
34.16,31.38,63.27,
35.23,32.16,64.59,
36.12,33.12,65.90,
36.96,34.14,67.22,
37.70,34.95,68.32,
38.71,35.80,69.64,
39.64,36.34,70.72,
40.74,37.06,72.03,
41.55,37.77,73.11,
42.46,38.97,74.62,
43.12,40.09,75.91,
43.71,41.24,77.21,
44.37,42.37,78.52,
44.90,43.56,79.82,
45.33,44.80,81.13,
45.85,46.01,82.45,
46.16,47.06,83.54,
46.46,48.34,84.85,
46.92,49.57,86.17,
47.52,50.73,87.48,
48.11,51.67,88.58,
48.75,53.07,90.12,
49.09,54.35,91.45,
49.50,55.61,92.77,
49.94,56.63,93.89,
50.41,57.89,95.23,
50.77,59.17,96.56,
51.14,60.22,97.67,
51.57,61.48,99.01,
51.99,62.74,100.33,
52.42,64.00,101.66,
52.85,65.26,103.00,
53.28,66.53,104.33,
53.64,67.59,105.45,
54.03,68.86,106.79,
54.21,69.95,107.89,
54.14,71.26,109.20,
53.77,72.50,110.50,
53.18,73.65,111.79,
52.54,74.79,113.10,
51.95,75.98,114.43,
51.36,76.91,115.52,
50.54,77.92,116.83,
49.58,78.84,118.16,
48.74,79.54,119.25,
47.82,80.50,120.58,
46.99,81.52,121.90,
46.27,82.37,123.01,
45.39,83.35,124.33,
44.38,84.21,125.65,
43.26,84.94,126.99,
42.10,85.60,128.32,
41.18,86.22,129.44,
39.78,86.93,131.00,
38.52,87.36,132.34,
37.44,87.60,133.44,
36.12,87.82,134.78,
34.83,88.12,136.11,
33.74,88.34,137.21,
32.43,88.42,138.53,
31.15,88.21,139.82,
30.13,87.84,140.91,
28.87,87.44,142.23,
27.58,87.16,143.55,
26.33,86.74,144.87,
25.38,86.21,145.96,
24.38,85.39,147.25,
23.31,84.64,148.56,
22.35,84.13,149.64,
21.14,83.69,150.93,
19.86,83.48,152.23,
18.79,83.25,153.32,
17.55,82.82,154.64,
16.28,82.50,155.95,
14.98,82.43,157.25,
13.91,82.57,158.33,
12.61,82.70,159.64,
11.30,82.71,160.95,
10.22,82.81,162.04,
8.91,83.04,163.36,
7.61,83.28,164.68,
6.37,83.71,166.00,
5.23,84.37,167.31,
4.28,84.93,168.42,
3.20,85.68,169.73,
2.04,86.31,171.05,
0.84,86.84,172.36,
-0.33,87.45,173.68,
-1.52,88.00,174.99,
-2.48,88.53,176.09,
-3.66,89.14,177.42,
-4.79,89.82,178.74,
-5.79,90.28,179.84,
-7.06,90.59,181.15,
-8.36,90.59,182.44,
-9.43,90.39,183.54,
-10.68,90.03,184.84,
-11.86,89.46,186.15,
-12.87,89.01,187.25,
-14.09,88.51,188.57,
-15.37,88.20,189.89,
-16.45,88.19,190.97,
-17.73,88.38,192.27,
-19.05,88.50,193.58,
-20.14,88.43,194.68,
-21.41,88.14,195.98,
-22.70,87.92,197.29,
-23.80,87.84,198.39,
-25.09,87.59,199.71,
-26.14,87.26,200.80,
-27.52,86.62,202.33,
-28.61,85.91,203.63,
-29.36,85.13,204.71,
-30.04,84.05,205.99,
-30.44,83.05,207.06,
-31.08,81.68,208.58,
-31.78,80.56,209.89,
-32.32,79.60,210.99,
-32.89,78.42,212.32,
-33.53,77.24,213.65,
-34.18,76.35,214.76,
-35.13,75.41,216.09,
-36.03,74.43,217.42,
-36.79,73.33,218.75,
-37.40,72.16,220.08,
-37.80,71.13,221.18,
-38.23,69.86,222.52,
-38.70,68.85,223.64,
-39.42,67.72,224.97,
-40.35,66.80,226.28,
-41.27,66.23,227.37,
-42.69,65.68,228.89,
-43.89,65.13,230.21,
-44.96,64.39,231.52,
-45.81,63.43,232.80,
-46.37,62.51,233.87,
-47.08,61.42,235.18,
-47.91,60.40,236.48,
-48.59,59.55,237.57,
-49.46,58.59,238.88,
-50.09,57.70,239.96,
-50.66,56.53,241.26,
-51.30,55.37,242.59,
-52.11,54.33,243.90,
-52.92,53.62,244.99,
-53.89,52.73,246.30,
-54.70,51.71,247.60,
-55.26,50.54,248.90,
-55.59,49.29,250.20,
-55.90,48.24,251.29,
-56.24,47.19,252.39,
-56.71,45.96,253.71,
-57.04,44.91,254.81,
-57.48,43.66,256.13,
-57.73,42.37,257.44,
-57.75,41.06,258.76,
-57.87,39.74,260.08,
-58.12,38.44,261.41,
-58.28,37.34,262.52,
-58.63,36.07,263.83,
-59.24,34.92,265.14,
-60.05,33.91,266.43,
-60.81,32.84,267.75,
-61.36,31.65,269.05,
-61.60,30.39,270.33,
-61.60,29.11,271.62,
-61.50,28.04,272.69,
-61.17,26.79,273.99,
-60.94,25.50,275.29,
-60.85,24.41,276.39,
-60.66,23.10,277.71,
-60.28,21.85,279.02,
-59.78,20.90,280.10,
-59.20,19.71,281.42,
-58.80,18.46,282.73,
-58.69,17.38,283.81,
-58.82,16.08,285.12,
-58.91,14.76,286.44,
-58.88,13.66,287.54,
-58.90,12.34,288.87,
-58.86,11.02,290.19,
-58.94,9.93,291.28,
-59.32,8.45,292.81,
-59.73,7.20,294.12,
-59.95,6.13,295.22,
-60.03,5.04,296.31,
-60.13,3.72,297.63,
-60.13,2.41,298.94,
-60.12,1.31,300.04,
-59.95,0.01,301.35,
-59.49,-1.19,302.64,
-58.91,-2.08,303.71,
-58.04,-3.03,304.99,
-56.98,-4.11,306.51,
-56.15,-5.12,307.81,
-55.27,-6.08,309.11,
-54.44,-6.78,310.20,
-53.30,-7.38,311.49,
-52.06,-7.76,312.78,
-51.02,-8.08,313.87,
-49.73,-8.33,315.19,
-48.43,-8.41,316.49,
-47.33,-8.37,317.59,
-46.01,-8.24,318.92,
-44.68,-8.19,320.25,
-43.57,-8.09,321.36,
-42.25,-8.05,322.69,
-40.92,-8.03,324.01,
-39.60,-8.11,325.34,
-38.25,-8.12,326.68,
-37.14,-8.19,327.80,
-35.82,-8.10,329.13,
-34.56,-7.73,330.44,
-33.59,-7.23,331.53,
-32.44,-6.60,332.84,
-31.25,-6.03,334.15,
-30.33,-5.46,335.24,
-29.38,-4.58,336.53,
-28.61,-3.53,337.84,
-27.84,-2.47,339.14,
-27.24,-1.31,340.45,
-26.87,-0.07,341.75,
-26.54,0.98,342.84,
-26.13,2.22,344.15,
-25.73,3.47,345.46,
-25.37,4.50,346.56,
-24.87,5.71,347.87,
-24.44,6.95,349.18,
-24.01,7.97,350.29,
-23.60,9.00,351.40,
-23.14,10.25,352.72,
-22.85,11.55,354.05,
-22.74,12.65,355.17,
-22.74,13.98,356.50,
-22.90,15.30,357.83,
-23.12,16.40,358.94,
-23.33,17.72,360.28,
-23.71,19.01,361.62,
-24.18,20.26,362.97,
-24.45,21.35,364.08,
-24.49,22.88,365.62,
-24.25,24.18,366.93,
-24.09,25.27,368.03,
-24.03,26.58,369.35,
-23.82,27.88,370.66,
-23.49,28.92,371.76,
-23.19,30.20,373.07,
-23.09,31.51,374.38,
-23.08,32.61,375.49,
-22.92,33.92,376.81,
-22.58,35.19,378.12,
-22.23,36.23,379.22,
-21.94,37.52,380.54,
-21.93,38.83,381.85,
-22.16,39.89,382.93,
-22.64,41.10,384.24,
-23.09,42.34,385.55,
-23.45,43.37,386.65,
-24.01,44.81,388.18,
-24.67,45.94,389.49,
-25.53,46.91,390.79,
-26.51,47.78,392.10,
-27.64,48.44,393.41,
-28.80,49.04,394.72,
-29.96,49.67,396.04,
-31.13,50.28,397.36,
-32.16,50.65,398.45,
-33.43,50.96,399.76,
-34.72,51.18,401.07,
-35.80,51.37,402.17,
-37.11,51.42,403.48,
-38.38,51.18,404.77,
-39.38,50.78,405.84,
-40.53,50.17,407.15,
-41.50,49.32,408.43,
-42.14,48.46,409.51,
-42.67,47.28,410.80,
-42.93,46.02,412.09,
-42.96,44.72,413.39,
-43.07,43.40,414.72,
-43.28,42.30,415.83,
-43.43,40.97,417.18,
-43.56,39.63,418.52,
-43.58,38.29,419.86,
-43.68,36.93,421.22,
-43.63,35.60,422.56,
-43.48,34.49,423.67,
-43.35,33.16,425.01,
-43.22,31.83,426.35,
-43.08,30.73,427.45,
-42.85,29.43,428.78,
-42.70,28.11,430.10,
-42.38,26.82,431.43,
-41.79,25.65,432.74,
-40.95,24.66,434.04,
-39.94,23.83,435.34,
-38.93,23.01,436.65,
-38.03,22.39,437.74,
-37.04,21.53,439.05,
-36.17,20.54,440.37,
-35.45,19.45,441.67,
-34.96,18.25,442.97,
-34.50,17.27,444.06,
-33.65,16.00,445.58,
-32.78,15.04,446.88,
-31.74,14.28,448.17,
-30.61,13.65,449.46,
-29.59,13.30,450.54,
-28.36,12.83,451.85,
-27.23,12.17,453.16,
-26.42,11.46,454.24,
-25.47,10.55,455.55,
-24.66,9.52,456.87,
-23.91,8.44,458.18,
-23.09,7.40,459.50,
-22.31,6.32,460.84,
-21.39,5.37,462.16,
-20.28,4.66,463.48,
-19.07,4.17,464.79,
-18.02,3.86,465.89,
-16.72,3.62,467.20,
-15.40,3.54,468.52,
-14.29,3.60,469.63,
-12.99,3.83,470.96,
-11.96,4.22,472.06,
-10.58,4.91,473.60,
-9.68,5.53,474.69,
-8.75,6.45,476.00,
-7.88,7.43,477.31,
-7.21,8.31,478.42,
-6.37,9.34,479.74,
-5.69,10.47,481.06,
-5.30,11.49,482.16,
-4.84,12.73,483.48,
-4.56,14.02,484.80,
-4.46,15.33,486.11,
-4.62,16.40,487.19,
-5.01,17.64,488.49,
-5.29,18.70,489.59,
-5.45,20.01,490.91,
-5.45,21.32,492.23,
-5.37,22.43,493.34,
-5.33,23.76,494.66,
-5.10,25.07,496.00,
-4.69,26.09,497.10,
-3.95,27.16,498.40,
-3.02,28.09,499.71,
-2.25,28.88,500.81,
-1.22,29.69,502.12,
-0.06,30.31,503.43,
0.90,30.84,504.53,
2.08,31.42,505.85,
3.19,32.14,507.17,
4.05,32.80,508.26,
5.12,33.57,509.58,
6.09,34.47,510.90,
6.80,35.31,512.00,
7.53,36.40,513.31,
8.13,37.57,514.63,
8.51,38.60,515.72,
8.69,39.89,517.02,
8.63,41.19,518.33,
8.64,42.51,519.65,
8.80,43.83,520.97,
8.93,45.15,522.30,
9.03,46.24,523.40,
9.12,47.58,524.74,
9.11,48.91,526.07,
9.22,50.01,527.18,
9.45,51.32,528.51,
9.65,52.64,529.84,
9.83,53.73,530.94,
10.12,55.03,532.28,
10.33,56.35,533.61,
10.55,57.67,534.95,
10.82,58.99,536.30,
11.19,60.03,537.40,
11.82,61.20,538.73,
12.45,62.37,540.06,
13.16,63.48,541.38,
13.75,64.66,542.70,
14.18,65.90,544.01,
14.43,66.97,545.11,
14.57,68.28,546.43,
14.53,69.58,547.73,
14.19,70.83,549.02,
13.62,71.99,550.32,
13.15,72.98,551.41,
12.39,74.31,552.94,
11.79,75.48,554.26,
11.20,76.40,555.36,
10.17,77.53,556.89,
9.31,78.53,558.20,
8.61,79.38,559.30,
7.96,80.27,560.41,
7.07,81.26,561.73,
6.04,82.09,563.05,
5.11,82.67,564.15,
3.90,83.10,565.44,
2.84,83.24,566.51,
1.76,83.17,567.59,
0.50,82.88,568.88,
-0.54,82.55,569.97,
-1.77,82.07,571.29,
-3.03,81.67,572.62,
-4.06,81.28,573.72,
-5.30,80.79,575.05,
-6.49,80.20,576.38,
-7.71,79.68,577.71,
-8.86,79.03,579.03,
-9.77,78.41,580.13,
-11.11,77.61,581.68,
-12.16,76.81,583.01,
-12.99,76.07,584.12,
-13.98,75.18,585.45,
-14.83,74.17,586.77,
-15.44,73.26,587.87,
-15.99,72.32,588.96,
-16.77,71.26,590.27,
-17.75,70.40,591.58,
-18.87,69.75,592.87,
-20.04,69.14,594.19,
-20.94,68.52,595.29,
-21.86,67.59,596.59,
-22.57,66.51,597.89,
-23.06,65.54,598.97,
-23.39,64.30,600.25,
-23.48,63.02,601.54,
-23.51,61.94,602.62,
-23.53,60.64,603.92,
-23.36,59.35,605.22,
-22.98,58.34,606.30,
-22.28,57.26,607.59,
-21.37,56.36,608.87,
-20.48,55.76,609.94,
-19.41,55.00,611.25,
-18.53,54.34,612.36,
-17.42,53.25,613.91,
-16.61,52.20,615.23,
-16.04,51.26,616.33,
-15.40,50.09,617.67,
-14.63,49.00,619.01,
-13.72,48.02,620.34,
-12.90,47.26,621.45,
-12.03,46.25,622.78,
-11.33,45.12,624.12,
-10.86,43.89,625.43,
-10.39,42.64,626.77,
-10.11,41.34,628.10,
-10.09,40.24,629.20,
-10.02,38.92,630.52,
-9.81,37.84,631.62,
-9.38,36.58,632.95,
-8.69,35.48,634.26,
-7.94,34.71,635.33,
-6.89,33.94,636.63,
-5.89,33.10,637.94,
-5.13,32.32,639.03,
-4.18,31.40,640.35,
-3.36,30.39,641.65,
-2.73,29.47,642.76,
-1.94,28.41,644.09,
-1.22,27.28,645.42,
-0.62,26.34,646.54,
-0.04,25.14,647.87,
0.39,23.87,649.21,
0.73,22.57,650.55,
1.24,21.33,651.90,
1.99,20.24,653.22,
2.94,19.32,654.55,
3.94,18.44,655.87,
4.88,17.51,657.20,
5.92,16.70,658.52,
6.84,16.09,659.62,
7.86,15.25,660.94,
8.67,14.23,662.24,
9.13,13.25,663.32,
9.50,12.01,664.62,
9.86,10.99,665.70,
10.46,9.83,667.01,
11.21,8.76,668.31,
12.19,7.92,669.61,
13.33,7.33,670.89,
14.35,7.00,671.96,
15.61,6.65,673.27,
16.86,6.23,674.58,
18.06,5.71,675.90,
19.30,5.27,677.21,
20.30,4.78,678.32,
21.23,4.19,679.42,
22.30,3.42,680.75,
23.43,2.71,682.08,
24.53,1.95,683.41,
25.72,1.36,684.74,
26.99,1.00,686.07,
28.07,0.76,687.17,
29.36,0.42,688.50,
30.66,0.27,689.81,
31.74,0.38,690.90,
32.97,0.78,692.19,
34.07,1.44,693.48,
34.99,2.34,694.76,
35.74,3.38,696.04,
36.53,4.42,697.35,
37.30,5.49,698.67,
37.98,6.62,699.99,
38.69,7.74,701.31,
39.30,8.66,702.42,
40.10,9.73,703.76,
40.84,10.85,705.09,
41.51,11.75,706.22,
42.29,12.85,707.57,
43.14,13.90,708.92,
43.79,14.81,710.04,
44.62,15.88,711.39,
45.31,16.78,712.52,
46.13,17.85,713.86,
46.91,18.93,715.20,
47.54,20.09,716.53,
48.03,21.34,717.86,
48.32,22.40,718.97,
48.59,23.71,720.30,
48.94,25.01,721.65,
49.18,26.10,722.76,
49.61,27.35,724.09,
50.24,28.53,725.42,
50.70,29.53,726.53,
51.06,30.80,727.84,
51.12,32.09,729.14,
50.97,33.16,730.22,
50.81,34.46,731.53,
50.66,35.76,732.83,
50.56,36.86,733.94,
50.51,38.39,735.47,
50.45,39.71,736.80,
50.42,40.82,737.90,
50.46,41.92,739.01,
50.51,43.25,740.33,
50.65,44.35,741.44,
50.68,45.68,742.77,
50.52,46.99,744.10,
50.42,48.10,745.21,
50.21,49.43,746.55,
50.11,50.53,747.66,
49.76,52.04,749.21,
49.31,53.05,750.31,
48.67,54.46,751.86,
48.04,55.62,753.19,
47.58,56.62,754.29,
46.91,57.76,755.61,
46.10,58.79,756.92,
45.35,59.60,758.02,
44.50,60.62,759.35,
43.52,61.50,760.66,
42.49,62.32,761.99,
41.67,63.06,763.09,
40.67,63.93,764.41,
39.73,64.85,765.73,
38.68,65.65,767.05,
37.48,66.20,768.36,
36.20,66.44,769.67,
35.13,66.45,770.74,
33.81,66.42,772.06,
32.52,66.20,773.37,
31.48,65.89,774.45,
30.30,65.32,775.76,
29.09,64.79,777.08,
28.09,64.33,778.18,
26.97,63.63,779.50,
26.00,62.75,780.81,
25.14,62.06,781.92,
24.00,61.40,783.24,
22.76,60.97,784.54,
21.71,60.62,785.65,
20.42,60.36,786.97,
19.11,60.19,788.29,
18.02,60.04,789.40,
16.69,60.04,790.72,
15.39,60.28,792.04,
14.33,60.59,793.15,
12.91,61.18,794.69,
11.74,61.79,796.00,
10.53,62.34,797.33,
9.28,62.78,798.66,
8.29,63.27,799.76,
7.19,64.00,801.08,
6.21,64.86,802.39,
5.54,65.72,803.47,
4.78,66.79,804.79,
4.23,67.96,806.09,
3.96,69.01,807.17,
3.69,70.29,808.47,
3.52,71.58,809.78,
3.17,72.85,811.09,
2.71,73.83,812.17,
2.03,74.94,813.48,
1.14,75.90,814.78,
0.33,76.62,815.87,
-0.74,77.36,817.17,
-1.73,77.80,818.26,
-2.97,78.28,819.58,
-4.24,78.60,820.90,
-5.55,78.84,822.22,
-6.84,79.17,823.56,
-8.13,79.52,824.89,
-9.16,79.91,826.00,
-10.46,80.23,827.33,
-11.77,80.28,828.64,
-12.84,80.07,829.73,
-14.07,79.62,831.04,
-15.29,79.11,832.36,
-16.31,78.69,833.47,
-17.46,78.04,834.79,
-18.53,77.25,836.12,
-19.34,76.50,837.22,
-20.21,75.50,838.55,
-20.88,74.61,839.66,
-21.72,73.57,841.00,
-22.40,72.43,842.33,
-22.80,71.40,843.43,
-23.33,70.18,844.76,
-23.92,69.24,845.87,
-24.96,68.13,847.40,
-25.97,67.29,848.70,
-26.85,66.65,849.79,
-27.82,65.77,851.10,
-28.66,64.77,852.41,
-29.34,63.67,853.71,
-29.75,62.44,855.00,
-29.92,61.15,856.30,
-30.01,60.06,857.40,
-30.12,58.75,858.71,
-30.11,57.43,860.03,
-30.18,56.11,861.35,
-30.45,54.83,862.66,
-31.00,53.65,863.96,
-31.77,52.59,865.27,
-32.48,51.48,866.59,
-32.90,50.47,867.68,
-33.14,49.19,868.99,
-33.07,47.89,870.29,
-32.76,46.63,871.59,
-32.41,45.59,872.68,
-31.92,44.38,873.99,
-31.51,43.13,875.30,
-30.95,41.94,876.62,
-30.30,40.79,877.94,
-29.65,39.65,879.25,
-28.90,38.56,880.58,
-28.17,37.44,881.91,
-27.55,36.51,883.02,
-26.94,35.58,884.14,
-26.24,34.45,885.47,
-25.63,33.26,886.81,
-25.08,32.28,887.93,
-24.29,31.22,889.25,
-23.29,30.38,890.56,
-22.15,29.74,891.87,
-21.22,29.15,892.97,
-20.17,28.35,894.29,
-19.07,27.61,895.61,
-18.18,26.96,896.72,
-17.15,26.13,898.04,
-16.08,25.36,899.36,
-15.19,24.71,900.46,
-14.30,24.06,901.56,
-13.23,23.28,902.89,
-12.33,22.64,903.99,
-11.17,22.02,905.30,
-9.93,21.57,906.62,
-8.64,21.37,907.93,
-7.55,21.30,909.02,
-6.46,21.34,910.12,
-5.16,21.53,911.43,
-3.89,21.88,912.75,
-2.68,22.40,914.06,
-1.60,23.14,915.37,
-0.56,23.93,916.68,
0.37,24.53,917.78,
1.39,25.37,919.10,
2.22,26.39,920.41,
2.73,27.35,921.50,
3.30,28.53,922.81,
3.64,29.78,924.12,
3.72,30.87,925.20,
3.87,32.16,926.51,
4.16,33.21,927.60,
4.69,34.40,928.90,
5.24,35.59,930.21,
5.82,36.52,931.30,
6.68,37.50,932.61,
7.41,38.35,933.72,
8.38,39.25,935.05,
9.42,40.08,936.38,
10.35,41.04,937.72,
11.02,41.92,938.82,
11.76,43.02,940.15,
12.56,44.07,941.47,
13.13,45.01,942.58,
13.75,46.19,943.91,
14.44,47.34,945.24,
14.99,48.31,946.36,
15.58,49.50,947.69,
16.13,50.47,948.80,
16.74,51.65,950.13,
17.28,52.62,951.24,
17.87,53.55,952.34,
18.46,54.73,953.66,
18.85,55.98,954.97,
18.98,57.06,956.06,
19.02,58.15,957.15,
19.00,59.46,958.46,
19.15,60.75,959.76,
19.49,61.78,960.84,
19.99,62.73,961.92,
20.63,63.86,963.21,
21.05,64.86,964.30,
21.41,66.12,965.62,
21.59,67.41,966.92,
21.50,68.49,968.00,
21.13,69.72,969.28,
20.48,70.83,970.57,
19.79,71.65,971.64,
18.95,72.66,972.96,
17.98,73.55,974.27,
16.86,74.19,975.57,
15.83,74.55,976.66,
